customerID,gender,customersatisfaction
4674-HGNUA,Male,3
6765-MBQNU,Female,2
9786-IJYDL,Female,4
1303-SRDOK,Female,1
3769-MHZNV,Female,5
6295-OSINB,Male,3
3308-MHOOC,Male,2
2309-OSFEU,Male,4
2207-QPJED,Female,2
4177-JPDFU,Male,4
2239-CFOUJ,Male,1
8046-DNVTL,Male,5
2209-XADXF,Female,3
6620-JDYNW,Female,2
1891-FZYSA,Male,4
4770-UEZOX,Male,1
1038-RQOST,Male,5
7613-LLQFO,Male,3
4568-TTZRT,Male,2
9513-DXHDA,Male,4
2640-PMGFL,Male,1
3801-HMYNL,Male,5
0516-QREYC,Female,3
9685-WKZGT,Male,2
6022-UGGSO,Female,4
8084-OIVBS,Female,4
8896-BQTTI,Male,1
3865-QBWSJ,Male,5
3352-RICWQ,Female,3
2160-GPFXD,Male,2
2065-MMKGR,Female,4
5857-TYBCJ,Male,2
1498-NHTLT,Male,3
4484-CGXFK,Female,1
1402-PTHGN,Female,1
4176-RELJR,Male,4
6214-EDAKZ,Female,3
5199-FPUSP,Male,3
6377-KSLXC,Male,2
1796-JANOW,Female,4
0238-WHBIQ,Male,1
8735-NBLWT,Male,5
6651-RLGGM,Male,3
6127-ISGTU,Female,2
1614-JBEBI,Female,4
8740-XLHDR,Male,1
1208-DNHLN,Male,5
1761-AEZZR,Male,3
3923-CSIHK,Female,2
5696-EXCYS,Male,4
5795-KTGUD,Female,2
7120-RFMVS,Male,4
7924-GJZFI,Female,1
4702-HDRKD,Male,5
8512-WIWYV,Male,3
5897-ZYEKH,Female,2
5456-ITGIC,Male,4
7317-GGVPB,Male,1
1406-PUQVY,Male,5
1322-AGOQM,Male,3
3677-IYRBF,Female,2
5692-FPTAH,Female,4
9114-AAFQH,Female,1
8715-KKTFG,Female,5
1550-LOAHA,Female,3
1728-BQDMA,Female,2
0268-QKIWO,Female,4
0876-WDUUZ,Female,4
5117-ZSMHQ,Female,1
5151-HQRDG,Male,5
0960-HUWBM,Male,3
6465-GSRCL,Female,2
0617-FHSGK,Male,4
0263-FJTQO,Male,2
7319-ZNRTR,Male,3
2858-MOFSQ,Female,1
7503-EPSZW,Female,1
7089-XXAYG,Male,4
8118-LSUEL,Male,3
8070-AAWZP,Male,3
1666-JXLKU,Female,2
7855-DIWPO,Female,4
5133-POWUA,Male,1
5652-MSDEY,Female,5
7005-CCBKV,Male,3
1810-BOHSY,Male,2
1784-BXEFA,Female,4
7351-MHQVU,Female,1
9224-VTYID,Male,5
9500-IWPXQ,Female,3
5762-TJXGK,Female,2
4504-YOULA,Female,4
5569-IDSEY,Male,2
4250-FDVOU,Female,4
7284-ZZLOH,Male,1
5277-ZLOOR,Female,5
2141-RRYGO,Female,3
1777-JYQPJ,Male,2
6376-GAHQE,Male,4
3401-URHDA,Male,1
1599-EAHXY,Male,5
8631-XVRZL,Male,3
5052-PNLOS,Male,2
3853-LYGAM,Male,4
6979-ZNSFF,Female,1
5751-USDBL,Male,5
5680-LQOGP,Female,3
2386-LAHRK,Male,2
8189-DUKMV,Female,4
6032-IGALN,Female,4
9931-DCEZH,Male,1
1898-JSNDC,Female,5
0315-LVCRK,Male,3
3911-RSNHI,Female,2
2410-CIYFZ,Male,4
4248-HCETZ,Male,2
5505-OVWQW,Female,3
7271-AJDTL,Female,1
1867-TJHTS,Female,1
0516-WJVXC,Female,4
9174-FKWZE,Female,3
6860-YRJZP,Male,3
4429-WYGFR,Male,5
2817-LVCPP,Female,3
5038-ETMLM,Female,2
5056-FIMPT,Female,4
4521-WFJAI,Male,1
6569-KTMDU,Female,5
8809-RIHDD,Male,3
8809-XKHMD,Male,2
0396-YCHWO,Male,4
0867-LDTTC,Male,1
4822-NGOCH,Female,5
9391-DXGGG,Female,3
9844-FELAJ,Female,2
2122-SZZZD,Male,4
5307-DZCVC,Female,1
3148-AOIQT,Female,5
8679-JOEVF,Female,3
8395-ETZKQ,Male,2
6692-YQHXC,Male,4
3889-VWBID,Male,1
5222-JCXZT,Male,5
9754-CLVZW,Female,3
1432-FPAXX,Female,2
2739-CCZMB,Male,4
7080-TNUWP,Male,1
0496-AHOOK,Male,5
8336-TAVKX,Female,3
2468-SJFLM,Male,2
3181-VTHOE,Male,4
7168-HDQHG,Female,1
4803-AXVYP,Female,5
3884-HCSWG,Female,3
4567-AKPIA,Female,2
5077-DXTCG,Female,4
1142-WACZW,Male,1
7901-HXJVA,Male,5
5649-ANRML,Male,3
4892-VLANZ,Male,2
5924-IFQTT,Male,4
7968-QUXNS,Male,2
2919-HBCJO,Female,4
4236-XPXAV,Female,1
8903-WMRNW,Female,5
2452-SNHFZ,Female,3
3629-WEAAM,Female,2
6029-CSMJE,Male,4
7993-NQLJE,Male,1
9909-DFRJA,Female,5
9099-FTUHS,Female,3
0581-BXBUB,Female,2
4962-CHQPW,Male,4
9467-ROOLM,Female,1
3030-YZADT,Male,5
7410-KTVFV,Male,3
5150-ITWWB,Male,2
2253-KPMNB,Female,4
1345-ZUKID,Male,4
6429-SHBCB,Male,1
9281-OFDMF,Male,5
2603-HVKCG,Male,3
1834-WULEG,Male,2
9097-ZUBYC,Male,4
5148-ORICT,Female,2
4893-GYUJU,Female,3
4578-PHJYZ,Male,1
7272-QDCKA,Male,1
8908-SLFCJ,Female,4
8393-DLHGA,Male,3
9766-HGEDE,Female,1
6968-MHOMU,Male,5
7395-IGJOS,Male,3
5044-XDPYX,Female,2
1814-WFGVS,Male,4
2834-SPCJV,Male,1
3721-WKIIL,Female,5
6734-CKRSM,Female,3
1265-ZFOSD,Female,2
6568-POCUI,Female,4
7890-VYYWG,Male,1
5197-LQXXH,Female,5
9907-SWKKF,Female,3
3457-PQBYH,Female,2
7682-AZNDK,Male,4
0587-DMGBH,Female,1
5384-ZTTWP,Female,5
3745-HRPHI,Male,3
7636-OWBPG,Male,2
1231-YNDEK,Male,4
1407-DIGZV,Female,1
6397-JNZZG,Female,5
0570-BFQHT,Female,3
4393-OBCRR,Female,2
3523-QRQLL,Female,4
8564-LDKFL,Male,1
3696-DFHHB,Female,5
0895-DQHEW,Male,3
4717-GHADL,Female,2
5501-TVMGM,Male,4
5879-HMFFH,Female,1
6772-WFQRD,Male,5
3810-DVDQQ,Female,3
6972-SNKKW,Female,2
3694-GLTJM,Female,4
8550-XSXUQ,Male,1
8149-RSOUN,Female,5
9055-MOJJJ,Female,3
4359-INNWN,Female,2
0585-EGDDA,Male,4
4032-RMHCI,Female,2
0549-CYCQN,Male,4
3481-JHUZH,Male,1
7250-EQKIY,Female,5
3594-IVHJZ,Female,3
6869-FGJJC,Male,2
3896-ZVNET,Female,4
8205-VSLRB,Male,1
5960-MVTUK,Male,5
6817-WTYHE,Male,3
3082-VQXNH,Male,2
4013-UBXWQ,Female,4
4931-TRZWN,Female,1
0750-EKNGL,Male,5
7669-LCRSD,Male,3
3567-PQTSO,Male,2
5519-NPHVG,Female,4
8043-PNYSD,Male,4
9938-EKRGF,Female,1
2703-AMTUL,Male,5
0928-JMXNP,Male,3
8173-RXAYP,Female,2
4825-XJGDM,Female,4
5402-HTOTQ,Male,2
6734-JDTTV,Male,3
7850-THJMU,Female,1
3890-RTCMS,Male,1
8849-GYOKR,Female,4
3148-BLQJT,Male,3
3717-FDJFU,Male,1
3665-JATSN,Female,5
7966-YOTQW,Male,3
0461-CVKMU,Female,2
8806-EAGWC,Male,4
8853-TZDGH,Female,1
7779-LGOVN,Male,5
4324-BZCKL,Female,3
6924-TDGMT,Male,2
9710-ZUSHQ,Female,4
1536-YHDOE,Male,1
8123-QBNAZ,Female,5
3629-ZNKXA,Male,3
4827-LTQRJ,Female,2
7711-YIJWC,Male,4
5482-VXSXJ,Male,1
7365-BVCJH,Male,5
9620-ENEJV,Female,3
4183-WCSEP,Male,2
2378-YIZKA,Female,4
5498-TXHLF,Female,1
0689-DSXGL,Female,5
6818-DJXAA,Female,3
9722-UJOJR,Male,2
0464-WJTKO,Female,4
8902-ZEOVF,Male,1
6778-EICRF,Male,5
2662-NNTDK,Male,3
4132-KALRO,Female,2
3902-FOIGH,Male,4
6772-KSATR,Male,1
7112-OPOTK,Male,5
2874-YXVVA,Female,3
1245-HARPS,Female,2
4210-QFJMF,Female,4
4323-ELYYB,Male,1
4293-ETKAP,Female,5
6064-PUPMC,Male,3
6504-VBLFL,Male,2
6322-PJJDJ,Male,4
0330-BGYZE,Male,2
1085-LDWAM,Female,4
7586-ZATGZ,Male,1
7197-VOJMM,Male,5
3318-OSATS,Male,3
5828-AVIPD,Male,2
1843-TLSGD,Female,4
9626-VFRGG,Female,1
7075-BNDVQ,Female,5
9143-CANJF,Female,3
7284-BUYEC,Female,2
2041-JIJCI,Female,4
1086-LXKFY,Female,1
4900-MSOMT,Female,5
2229-VWQJH,Female,3
9194-GFVOI,Female,2
1336-EZFZY,Female,4
4282-MSACW,Male,4
1403-LKLIK,Female,1
2636-ALXXZ,Female,5
7774-OJSXI,Male,3
7786-WBJYI,Female,2
0136-IFMYD,Male,4
5144-TVGLP,Male,2
9643-AVVWI,Female,3
0253-ZTEOB,Female,1
2706-QZIHY,Female,1
6061-PQHMK,Female,4
9885-CSMWE,Female,3
6137-MFAJN,Female,1
9122-UMROB,Male,5
4232-JGKIY,Male,3
2402-TAIRZ,Female,2
9659-ZTWSM,Male,4
9139-TWBAS,Female,1
6685-GBWJZ,Male,5
5016-ETTFF,Male,3
3866-MDTUB,Female,2
2195-VVRJF,Male,4
3913-RDSJZ,Female,1
8058-JMEQO,Female,5
4203-QGNZA,Female,3
5043-TRZWM,Female,2
0697-ZMSWS,Male,4
7657-DYEPJ,Male,1
9494-BDNNC,Male,5
1640-PLFMP,Female,3
5366-OBVMR,Female,2
8276-MQBYC,Male,4
7644-OMVMY,Male,1
7593-XFKDI,Male,5
4573-JKNAE,Male,3
0337-CNPZE,Female,2
9817-APLHW,Male,4
8380-MQINP,Female,1
0840-DFEZH,Female,5
1513-XNPPH,Female,3
8690-ZVLCL,Female,2
6015-VVHHE,Female,4
1125-SNVCK,Female,1
0384-LPITE,Male,5
4616-EWBNJ,Female,3
6347-DCUIK,Male,2
1335-HQMKX,Female,4
2545-EBUPK,Female,1
6923-AQONU,Male,5
2172-EJXVF,Female,3
0897-FEGMU,Female,2
7663-RGWBC,Male,4
1120-BMWUB,Female,2
9124-LHCJQ,Female,4
4536-PLEQY,Male,1
7029-IJEJK,Female,5
8871-JLMHM,Female,3
2235-ZGKPT,Female,2
3891-PUQOD,Female,4
5447-VYTKW,Male,1
3623-FQBOX,Male,5
0689-NKYLF,Male,3
8659-HDIYE,Female,2
3658-KIBGF,Female,4
3474-BAFSJ,Male,1
5519-YLDGW,Female,5
3865-ZFZIB,Male,3
1855-AGAWH,Male,2
7109-CQYUZ,Male,4
1370-GGAWX,Female,4
4680-KUTAJ,Female,1
5307-UVGNB,Female,5
4946-EDSEW,Female,3
2883-ILGWO,Male,2
2516-VQRRV,Female,4
7580-UGXNC,Female,2
3642-BYHDO,Female,3
9629-NHXFW,Female,1
2696-RZVZW,Male,1
5766-FTRTS,Male,4
0396-HUJBP,Female,3
5178-LMXOP,Male,1
8879-ZKJOF,Female,5
6285-FTQBF,Male,3
8185-UPYBR,Male,2
4585-HETAI,Female,4
7526-BEZQB,Male,1
1474-JUWSM,Female,5
3530-CRZSB,Female,3
8498-XXGWA,Female,2
9617-INGJY,Male,4
0621-TSSMU,Male,1
7234-KMNRQ,Male,5
7636-PEPNS,Female,3
4683-WYDOU,Male,2
9052-DHNKM,Male,4
6794-HKIAJ,Male,1
5578-NKCXI,Female,5
1642-HMARX,Female,3
3096-WPXBT,Female,2
8434-PNQZX,Female,4
5950-AAAGJ,Male,1
4299-OPXEJ,Female,5
4951-UKAAQ,Female,3
9618-LFJRU,Female,2
6693-DJWTY,Female,4
0744-GKNGE,Female,1
6447-EGDIV,Female,5
1167-OYZJF,Female,3
2108-YKQTY,Female,2
4806-DXQCE,Female,4
4918-QLLIW,Male,1
7056-IMHCC,Male,5
4854-SSLTN,Male,3
5294-DMSFH,Female,2
4837-PZTIC,Female,4
1625-JAIIY,Female,1
0603-OLQDC,Male,5
3272-VUHPV,Female,3
4176-FXYBO,Male,2
1063-DHQJF,Male,4
8663-UPDGF,Female,2
6719-FGEDO,Female,4
1837-YQUCE,Female,1
2947-DOMLJ,Male,5
4112-LUEIZ,Male,3
0369-ZGOVK,Female,2
4510-HIMLV,Male,4
9919-KNPOO,Female,1
8749-JMNKX,Male,5
7872-BAAZR,Female,3
9391-LMANN,Male,2
2430-USGXP,Male,4
8174-TBVCF,Female,1
1698-XFZCI,Male,5
1877-HKBQX,Female,3
4450-DLLMH,Male,2
0428-AXXLJ,Male,4
2746-DIJLO,Female,4
5955-ERIHD,Male,1
0917-EZOLA,Male,5
3508-VLHCZ,Female,3
4086-ATNFV,Female,2
0468-YRPXN,Male,4
5996-NRVXR,Male,2
3739-YBWAB,Male,3
7047-FWEYA,Female,1
2000-MPKCA,Female,1
9762-YAQAA,Male,4
5949-EBSQK,Male,3
5473-KHBPS,Female,1
0100-DUVFC,Male,5
5397-TUPSH,Male,3
8950-MTZNV,Male,2
0326-VDYXE,Female,4
6773-LQTVT,Female,1
7274-RTAPZ,Male,5
0436-TWFFZ,Female,3
8566-YPRGL,Female,2
0311-UNPFF,Female,4
6609-MXJHJ,Female,1
2669-OIDSD,Female,5
8400-WZICQ,Female,3
3834-XUIFC,Male,2
9576-SYUHJ,Male,4
0410-IPFTY,Female,1
2831-EBWRN,Male,5
9430-NKQLY,Male,3
8414-MYSHR,Male,2
0247-SLUJI,Male,4
9402-ORRAH,Female,1
6483-OATDN,Male,5
1293-HHSHJ,Female,3
4840-ORQXB,Female,2
7599-FKVXZ,Male,4
3982-DQLUS,Male,1
8610-ZIKJJ,Female,5
3756-VNWDH,Male,3
7801-KICAO,Female,2
7673-LPRNY,Female,4
8229-TNIQA,Female,1
6060-QBMGV,Male,5
7339-POGZN,Female,3
2828-SLQPF,Male,2
4465-VDKIQ,Female,4
2921-XWDJH,Female,1
6221-AVQYL,Male,5
2558-BUOZZ,Male,3
9257-AZMTZ,Female,2
0003-MKNFE,Male,4
0975-UYDTX,Female,2
7743-EXURX,Male,4
4682-BLBUC,Male,1
0975-VOOVL,Female,5
5968-VXZLG,Male,3
5569-KGJHX,Female,2
4988-IQIGL,Male,4
5201-FRKKS,Male,1
9799-CAYJJ,Female,5
7730-IUTDZ,Male,3
0426-TIRNE,Female,2
5443-SCMKX,Female,4
8295-KMENE,Female,1
6738-ISCBM,Male,5
9821-BESNZ,Male,3
3678-MNGZX,Male,2
1335-NTIUC,Male,4
2916-BQZLN,Male,4
4558-CGYCZ,Male,1
2368-GAKKQ,Female,5
8710-YGLWG,Male,3
3199-XGZCY,Female,2
3785-KTYSH,Male,4
6814-ZPWFQ,Male,2
4063-EIKNQ,Male,3
6993-YCOBK,Male,1
5206-HPJKM,Male,1
7587-RZNME,Male,4
0748-RDGGM,Male,3
8393-JMVMB,Male,1
5019-GQVCR,Male,5
6036-TTFYU,Female,3
2550-AEVRU,Female,2
0969-RGKCU,Male,4
0378-CJKPV,Female,1
4706-AXVKM,Female,5
5889-JTMUL,Female,3
9026-RNUJS,Male,2
3746-EUBYR,Male,4
2332-EFBJY,Male,1
2880-FPNAE,Male,5
1703-MGIAB,Female,3
4311-QTTAI,Female,2
9474-PHLYD,Female,4
4318-RAJVY,Female,1
2165-VOEGB,Female,5
3612-YUNGG,Male,3
2254-DLXRI,Female,2
5062-CJJKH,Male,4
9028-LIHRP,Male,1
2219-MVUSO,Male,5
1053-MXTTK,Female,3
1530-ZTDOZ,Female,2
1301-LOPVR,Male,4
0853-TWRVK,Male,1
8914-RBTSB,Male,5
6212-ATMLK,Female,3
8200-LGKSR,Male,2
1568-BEKZM,Male,4
0670-ANMUU,Male,1
6897-RWMUB,Male,5
0963-ZBDRN,Male,3
7594-RQHXR,Female,2
6999-CHVCF,Male,4
6134-KWTBV,Male,1
1077-HUUJM,Female,5
6331-EWIEB,Male,3
0895-LNKRC,Male,2
2045-BMBTJ,Female,4
8417-GSODA,Male,2
5171-EPLKN,Male,4
4452-QIIEB,Male,1
5998-VVEJY,Male,5
1624-NALOJ,Male,3
6741-EGCBI,Male,2
7820-ZYGNY,Male,4
4317-VTEOA,Male,1
9677-AVKED,Female,5
1670-SVOWZ,Female,3
2227-JRSJX,Female,2
9847-HNVGP,Male,4
6696-YDAYZ,Male,1
8980-WQFWL,Female,5
1730-ZMAME,Female,3
6506-EYCNH,Female,2
4634-JLRJT,Female,4
9501-UKKNL,Male,4
2560-QTSBS,Female,1
7541-YLXCL,Male,5
4795-WRNVT,Female,3
6080-TCMYC,Male,2
0260-ZDLGK,Female,4
7860-UXCRM,Male,2
6357-JJPQT,Female,3
2292-XQWSV,Male,1
9552-TGUZV,Male,1
5913-INRQV,Male,4
8722-NGNBH,Male,3
6210-KBBPI,Male,1
9643-YBLUR,Male,5
8734-FNWVH,Male,3
9447-YPTBX,Female,2
0133-BMFZO,Female,4
6128-CZOMY,Female,1
9540-JYROE,Male,5
9026-LHEVG,Female,3
2260-USTRB,Female,2
3656-TKRVZ,Female,4
7011-CVEUC,Male,1
6185-TASNN,Male,5
7925-PNRGI,Female,3
8623-TMRBY,Male,2
1552-CZCLL,Female,4
3038-PQIUY,Female,1
1501-SGHBW,Male,5
9313-CDOGY,Male,3
8148-BPLZQ,Male,2
2623-DRYAM,Female,4
9987-LUTYD,Female,1
3208-YPIOE,Male,5
4488-KQFDT,Female,3
2612-RANWT,Female,2
5693-PIPCS,Male,4
0491-KAPQG,Male,1
1925-LFCZZ,Male,5
8039-EQPIM,Male,3
6900-PXRMS,Male,2
8707-RMEZH,Female,4
3346-BRMIS,Female,1
3209-ZPKFI,Male,5
6479-VDGRK,Female,3
9373-WSLOY,Male,2
2933-FILNV,Female,4
3569-JFODW,Female,1
9819-FBNSV,Male,5
9544-PYPSJ,Female,3
1591-XWLGB,Female,2
0396-UKGAI,Male,4
3243-ZHOHY,Female,2
5186-EJEGL,Male,4
7527-QNRUS,Male,1
9986-BONCE,Female,5
2722-JMONI,Female,3
2203-GHNWN,Female,2
3878-AVSOQ,Female,4
3258-SYSWS,Male,1
5296-PSYVW,Female,5
6319-QSUSR,Female,3
4083-EUGRJ,Male,2
7579-OOPEC,Female,4
0512-FLFDW,Female,1
1771-OADNZ,Male,5
0487-CRLZF,Female,3
2107-FBPTK,Female,2
9451-WLYRI,Female,4
8219-VYBVI,Male,4
1991-VOPLL,Female,1
9738-QLWTP,Male,5
1016-DJTSV,Male,3
9419-IPPBE,Female,2
0174-QRVVY,Male,4
5699-BNCAS,Male,2
2900-PHPLN,Female,3
0612-RTZZA,Female,1
8106-GWQOK,Male,1
8751-EDEKA,Female,4
6878-GGDWG,Female,3
4039-PIMHX,Male,1
8450-LUGUK,Female,5
3604-WLABM,Female,3
0795-GMVQO,Male,2
2259-OUUSZ,Male,4
1142-IHLOO,Female,1
6410-LEFEN,Female,5
4633-MKHYU,Female,3
6257-RJOHI,Male,2
1545-JFUML,Male,4
3194-ORPIK,Female,1
7826-VVKWT,Female,5
1353-GHZOS,Male,3
2587-EKXTS,Male,2
5442-BXVND,Female,4
8816-VXNZD,Female,1
9378-FXTIZ,Female,5
1723-HKXJQ,Male,3
7825-GKXMW,Female,2
9753-OYLBX,Female,4
2364-UFROM,Male,1
6656-JWRQX,Female,5
6473-ULUHT,Male,3
1240-KNSEZ,Male,2
0836-SEYLU,Male,4
4433-JCGCG,Male,1
3716-BDVDB,Male,5
7688-AWMDX,Male,3
2842-BCQGE,Male,2
7244-QWYHG,Male,4
5899-MQZZL,Female,1
6849-OYAMU,Male,5
5312-UXESG,Female,3
9488-HGMJH,Female,2
6038-GCYEC,Female,4
2150-WLKUW,Female,1
7159-FVYPK,Female,5
7032-LMBHI,Female,3
1150-WFARN,Female,2
6088-BXMRG,Female,4
3144-AUDBS,Female,2
4821-SJHJV,Female,4
7346-MEDWM,Female,1
1137-DGOWI,Female,5
5616-PRTNT,Male,3
3812-LRZIR,Female,2
4818-QIUFN,Female,4
9483-GCPWE,Male,1
4227-OJHAL,Female,5
9220-CXRSC,Female,3
4993-JCRGJ,Male,2
9537-JALFH,Male,4
6698-OXETB,Male,1
2103-ZRXFN,Male,5
3724-BSCVH,Male,3
4877-TSOFF,Female,2
9209-NWPGU,Male,4
6961-VCPMC,Male,4
7306-YDSOI,Male,1
5288-AHOUP,Male,5
6688-UZPWD,Female,3
0655-YDGFJ,Male,2
8468-EHYJA,Female,4
6823-SIDFQ,Male,2
1097-FSPVW,Female,3
2839-RFSQE,Female,1
8328-SKJNO,Male,1
7010-ZMVBF,Female,4
5201-CBWYG,Male,3
0968-GSIKN,Female,1
1965-DDBWU,Male,5
9057-SIHCH,Female,3
6352-GIGGQ,Male,2
3635-QQRQD,Male,4
6771-XWBDM,Female,1
2897-DOVND,Male,5
3082-YVEKW,Female,3
0191-EQUUH,Female,2
7134-HBPBS,Female,4
3489-HHPFY,Female,1
2926-JEJJC,Female,5
8601-QACRS,Female,3
4950-BDEUX,Male,2
5789-LDFXO,Male,4
0508-OOLTO,Female,1
2984-TBYKU,Male,5
9822-WMWVG,Female,3
2391-SOORI,Male,2
9040-KZVWO,Male,4
2645-QTLMB,Male,1
4806-HIPDW,Female,5
1548-ARAGG,Female,3
6339-RZCBJ,Male,2
4424-TKOPW,Male,4
4415-WNGVR,Female,1
2522-AHJXR,Male,5
0412-UCCNP,Male,3
1816-FLZDK,Male,2
7096-UCLNH,Male,4
8443-ZRDBZ,Male,1
9136-ALYBR,Male,5
4615-PIVVU,Female,3
8885-QSQBX,Female,2
7479-NITWS,Male,4
8617-ENBDS,Male,1
9385-NXKDA,Female,5
0430-IHCDJ,Male,3
2959-MJHIC,Male,2
6674-KVJHG,Female,4
1814-DKOLC,Female,2
4201-JMNGR,Female,4
9351-HXDMR,Male,1
3537-HPKQT,Female,5
2129-ALKBS,Female,3
5821-MMEIL,Female,2
5960-WPXQM,Male,4
0684-AOSIH,Male,1
8260-NGFNY,Female,5
1309-XGFSN,Male,3
1866-RZZQS,Male,2
6968-URWQU,Male,4
4742-TXUEX,Female,1
9631-XEYKE,Male,5
8631-NBHFZ,Male,3
1335-MXCSE,Male,2
8873-TMKGR,Male,4
8800-JOOCF,Female,4
1469-LBJQJ,Female,1
4958-XCBDQ,Male,5
8337-UPOAQ,Male,3
0064-YIJGF,Male,2
2386-OWURY,Female,4
1725-IQNIY,Male,2
0310-VQXAM,Male,3
6598-RFFVI,Male,1
3453-RTHJQ,Male,1
6712-OAWRH,Female,4
6278-FEPBZ,Female,3
4280-DLSHD,Male,1
1508-DFXCU,Male,5
8614-VGMMV,Female,3
7868-BGSZA,Male,2
2800-QQUSO,Male,4
2930-UOTMB,Female,1
7973-DZRKH,Female,5
5914-DVBWJ,Female,3
7698-YFGEZ,Male,2
2533-QVMSK,Male,4
9773-PEQBZ,Male,1
8644-XLFBW,Male,5
0650-BWOZN,Female,3
8625-AZYZY,Male,2
7785-RDVIG,Female,4
9602-WCXPI,Male,1
2903-YYTBW,Male,5
3620-MWJNE,Male,3
8573-JGCZW,Male,2
6837-HAEVO,Male,4
6701-YVNQG,Male,1
9306-CPCBC,Female,5
4304-XUMGI,Male,3
9504-YAZWB,Female,2
8819-ZBYNA,Female,4
6174-NRBTZ,Male,1
9481-IEBZY,Male,5
1833-VGRUM,Female,3
6137-NICCO,Female,2
9065-ZCPQX,Male,4
6402-EJMWF,Male,1
3620-EHIMZ,Female,5
3213-VVOLG,Male,3
6870-ECSHE,Female,2
8747-UDCOI,Female,4
8374-XGEJJ,Male,1
2656-TABEH,Male,5
6946-LMSQS,Male,3
4626-OZDTJ,Female,2
9169-BSVIN,Male,4
2325-ZUSFD,Female,2
8194-PEEBY,Female,4
6872-HXFNF,Female,1
3932-CMDTD,Female,5
7714-YXSMB,Female,3
8387-UGUSU,Female,2
1080-BWSYE,Male,4
4039-HEUNW,Male,1
1194-HVAIF,Female,5
0812-WUPTB,Male,3
3594-UVONA,Female,2
0004-TLHLJ,Male,4
1767-TGTKO,Female,1
8439-LTUGF,Male,5
8805-JNRAZ,Female,3
5089-IFSDP,Female,2
6418-HNFED,Male,4
0206-OYVOC,Female,4
7291-CDTMJ,Male,1
7128-GGCNO,Male,5
0237-YFUTL,Female,3
7691-KGKGP,Male,2
6710-HSJRD,Male,4
3675-EQOZA,Male,2
0840-DCNZE,Male,3
1732-FEKLD,Female,1
9862-KJTYK,Male,1
0479-HMSWA,Female,4
5854-KSRBJ,Male,3
0365-BZUWY,Male,1
4817-VYYWS,Female,5
5701-SVCWR,Female,3
3129-AAQOU,Female,2
4922-CVPDX,Female,4
1396-QWFBJ,Female,1
1357-BIJKI,Male,5
1099-BTKWT,Female,3
5299-SJCZT,Male,2
2018-PZKMU,Male,4
7340-KEFQE,Female,1
4570-QHXHL,Female,5
2403-BCASL,Male,3
7392-YYPYJ,Male,2
2898-LSJGD,Female,4
2223-GDSHL,Male,1
7359-PTSXY,Male,5
9470-RTWDV,Male,3
2176-OSJUV,Male,2
9348-YVOMK,Male,4
8104-OSKWT,Female,1
4521-YEEHE,Female,5
4090-KPJIP,Female,3
3786-WOVKF,Female,2
4503-BDXBD,Male,4
6086-ESGRL,Female,1
2592-HODOV,Male,5
3886-CERTZ,Female,3
7995-ZHHNZ,Male,2
3824-RHKVR,Female,4
5816-SCGFC,Female,1
5989-AXPUC,Female,5
4979-HPRFL,Male,3
8590-OHDIW,Female,2
8015-IHCGW,Female,4
2332-TODQS,Female,1
9278-VZKCD,Female,5
8008-OTEZX,Female,3
2773-OVBPK,Male,2
5999-LCXAO,Female,4
5206-XZZQI,Male,2
4803-LBYPN,Male,4
5759-RCVCB,Female,1
6372-RFVNS,Female,5
2139-FQHLM,Male,3
8261-GWDBQ,Female,2
1093-YSWCA,Male,4
8938-UMKPI,Female,1
0991-BRRFB,Male,5
3882-IYOIJ,Female,3
8749-TZYEC,Male,2
1755-FZQEC,Male,4
3115-JPJDD,Female,1
5600-KTXFM,Male,5
3871-IKPYH,Male,3
6319-IEJWJ,Male,2
9025-AOMKI,Female,4
6339-TBELP,Male,4
7964-YESJC,Female,1
6173-GOLSU,Male,5
5275-SQEIZ,Male,3
7716-YTYHG,Female,2
9938-ZREHM,Female,4
7950-XWOVN,Male,2
4390-KYULV,Male,3
4647-MUZON,Female,1
9702-AIUJO,Male,1
8849-PRIQJ,Female,4
8851-RAGOV,Female,3
1304-NECVQ,Female,1
5396-IZEPB,Male,5
1729-VLAZJ,Female,3
8285-ABVLB,Female,2
0701-TJSEF,Male,4
5712-VBOXD,Female,1
6629-LADHQ,Female,5
8945-GRKHX,Female,3
1559-DTODC,Male,2
4797-MIWUM,Male,4
6959-UWKHF,Male,1
8720-RQSBJ,Male,5
4537-CIBHB,Female,3
3815-SLMEF,Female,2
5154-VEKBL,Female,4
4324-AHJKS,Female,1
4355-CVPVS,Female,5
4495-LHSSK,Female,3
5655-JSMZM,Male,2
5915-ANOEI,Male,4
9861-PDSZP,Female,1
4505-EXZHB,Female,5
7225-CBZPL,Male,3
6704-UTUKK,Male,2
4587-VVTOX,Female,4
2019-HDCZY,Male,1
4652-NNHNY,Male,5
8788-DOXSU,Male,3
7404-JLKQG,Female,2
7421-ZLUPA,Female,4
8972-HJWNV,Female,1
3274-NSDWE,Female,5
2632-IVXVF,Female,3
3692-JHONH,Female,2
8915-NNTRC,Male,4
5914-GXMDA,Female,1
7463-IFMQU,Female,5
2920-RNCEZ,Male,3
2541-YGPKE,Male,2
8515-OCTJS,Female,4
5382-TEMLV,Male,2
3441-CGZJH,Female,4
9592-ERDKV,Male,1
2860-RANUS,Female,5
5261-QSHQM,Female,3
